Block Name,Row ID,N,Time,avg(X),avg(Y),avg(Z),avg(temperature_BHE1 (0)),avg(temperature_BHE1 (1)),avg(temperature_BHE1 (2)),avg(temperature_BHE1 (Magnitude)),avg(temperature_soil),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(temperature_BHE1 (0)),max(temperature_BHE1 (1)),max(temperature_BHE1 (2)),max(temperature_BHE1 (Magnitude)),max(temperature_soil),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(temperature_BHE1 (0)),med(temperature_BHE1 (1)),med(temperature_BHE1 (2)),med(temperature_BHE1 (Magnitude)),med(temperature_soil),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(temperature_BHE1 (0)),min(temperature_BHE1 (1)),min(temperature_BHE1 (2)),min(temperature_BHE1 (Magnitude)),min(temperature_soil),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(temperature_BHE1 (0)),q1(temperature_BHE1 (1)),q1(temperature_BHE1 (2)),q1(temperature_BHE1 (Magnitude)),q1(temperature_soil),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(temperature_BHE1 (0)),q3(temperature_BHE1 (1)),q3(temperature_BHE1 (2)),q3(temperature_BHE1 (Magnitude)),q3(temperature_soil),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(temperature_BHE1 (0)),std(temperature_BHE1 (1)),std(temperature_BHE1 (2)),std(temperature_BHE1 (Magnitude)),std(temperature_soil),std(vtkOriginalPointIds),vtkValidPointMask
stats,126,1,75600,0,20,-17,288.427,285.348,284.313,495.426,284.304,16199,0,20,-17,288.427,285.348,284.313,495.426,284.304,16199,0,20,-17,288.427,285.348,284.313,495.426,284.304,16199,0,20,-17,288.427,285.348,284.313,495.426,284.304,16199,0,20,-17,288.427,285.348,284.313,495.426,284.304,16199,0,20,-17,288.427,285.348,284.313,495.426,284.304,16199,0,0,0,0,0,0,0,0,0,1
stats,127,1,76200,0,20,-17,288.437,285.357,284.321,495.442,284.312,16199,0,20,-17,288.437,285.357,284.321,495.442,284.312,16199,0,20,-17,288.437,285.357,284.321,495.442,284.312,16199,0,20,-17,288.437,285.357,284.321,495.442,284.312,16199,0,20,-17,288.437,285.357,284.321,495.442,284.312,16199,0,20,-17,288.437,285.357,284.321,495.442,284.312,16199,0,0,0,0,0,0,0,0,0,1
stats,128,1,76800,0,20,-17,288.446,285.365,284.328,495.456,284.32,16199,0,20,-17,288.446,285.365,284.328,495.456,284.32,16199,0,20,-17,288.446,285.365,284.328,495.456,284.32,16199,0,20,-17,288.446,285.365,284.328,495.456,284.32,16199,0,20,-17,288.446,285.365,284.328,495.456,284.32,16199,0,20,-17,288.446,285.365,284.328,495.456,284.32,16199,0,0,0,0,0,0,0,0,0,1
stats,129,1,77400,0,20,-17,288.473,285.375,284.336,495.482,284.327,16199,0,20,-17,288.473,285.375,284.336,495.482,284.327,16199,0,20,-17,288.473,285.375,284.336,495.482,284.327,16199,0,20,-17,288.473,285.375,284.336,495.482,284.327,16199,0,20,-17,288.473,285.375,284.336,495.482,284.327,16199,0,20,-17,288.473,285.375,284.336,495.482,284.327,16199,0,0,0,0,0,0,0,0,0,1
stats,130,1,78000,0,20,-17,288.499,285.386,284.344,495.508,284.335,16199,0,20,-17,288.499,285.386,284.344,495.508,284.335,16199,0,20,-17,288.499,285.386,284.344,495.508,284.335,16199,0,20,-17,288.499,285.386,284.344,495.508,284.335,16199,0,20,-17,288.499,285.386,284.344,495.508,284.335,16199,0,20,-17,288.499,285.386,284.344,495.508,284.335,16199,0,0,0,0,0,0,0,0,0,1
stats,131,1,78600,0,20,-17,288.444,285.391,284.351,495.483,284.343,16199,0,20,-17,288.444,285.391,284.351,495.483,284.343,16199,0,20,-17,288.444,285.391,284.351,495.483,284.343,16199,0,20,-17,288.444,285.391,284.351,495.483,284.343,16199,0,20,-17,288.444,285.391,284.351,495.483,284.343,16199,0,20,-17,288.444,285.391,284.351,495.483,284.343,16199,0,0,0,0,0,0,0,0,0,1
stats,132,1,79200,0,20,-17,288.409,285.394,284.358,495.468,284.35,16199,0,20,-17,288.409,285.394,284.358,495.468,284.35,16199,0,20,-17,288.409,285.394,284.358,495.468,284.35,16199,0,20,-17,288.409,285.394,284.358,495.468,284.35,16199,0,20,-17,288.409,285.394,284.358,495.468,284.35,16199,0,20,-17,288.409,285.394,284.358,495.468,284.35,16199,0,0,0,0,0,0,0,0,0,1
stats,133,1,79800,0,20,-17,288.434,285.4,284.365,495.491,284.356,16199,0,20,-17,288.434,285.4,284.365,495.491,284.356,16199,0,20,-17,288.434,285.4,284.365,495.491,284.356,16199,0,20,-17,288.434,285.4,284.365,495.491,284.356,16199,0,20,-17,288.434,285.4,284.365,495.491,284.356,16199,0,20,-17,288.434,285.4,284.365,495.491,284.356,16199,0,0,0,0,0,0,0,0,0,1
stats,134,1,80400,0,20,-17,288.427,285.406,284.371,495.494,284.363,16199,0,20,-17,288.427,285.406,284.371,495.494,284.363,16199,0,20,-17,288.427,285.406,284.371,495.494,284.363,16199,0,20,-17,288.427,285.406,284.371,495.494,284.363,16199,0,20,-17,288.427,285.406,284.371,495.494,284.363,16199,0,20,-17,288.427,285.406,284.371,495.494,284.363,16199,0,0,0,0,0,0,0,0,0,1
stats,135,1,81000,0,20,-17,288.441,285.413,284.378,495.51,284.369,16199,0,20,-17,288.441,285.413,284.378,495.51,284.369,16199,0,20,-17,288.441,285.413,284.378,495.51,284.369,16199,0,20,-17,288.441,285.413,284.378,495.51,284.369,16199,0,20,-17,288.441,285.413,284.378,495.51,284.369,16199,0,20,-17,288.441,285.413,284.378,495.51,284.369,16199,0,0,0,0,0,0,0,0,0,1
stats,136,1,81600,0,20,-17,288.453,285.42,284.384,495.524,284.376,16199,0,20,-17,288.453,285.42,284.384,495.524,284.376,16199,0,20,-17,288.453,285.42,284.384,495.524,284.376,16199,0,20,-17,288.453,285.42,284.384,495.524,284.376,16199,0,20,-17,288.453,285.42,284.384,495.524,284.376,16199,0,20,-17,288.453,285.42,284.384,495.524,284.376,16199,0,0,0,0,0,0,0,0,0,1
stats,137,1,82200,0,20,-17,288.439,285.425,284.391,495.522,284.382,16199,0,20,-17,288.439,285.425,284.391,495.522,284.382,16199,0,20,-17,288.439,285.425,284.391,495.522,284.382,16199,0,20,-17,288.439,285.425,284.391,495.522,284.382,16199,0,20,-17,288.439,285.425,284.391,495.522,284.382,16199,0,20,-17,288.439,285.425,284.391,495.522,284.382,16199,0,0,0,0,0,0,0,0,0,1
stats,138,1,82800,0,20,-17,288.437,285.431,284.397,495.528,284.388,16199,0,20,-17,288.437,285.431,284.397,495.528,284.388,16199,0,20,-17,288.437,285.431,284.397,495.528,284.388,16199,0,20,-17,288.437,285.431,284.397,495.528,284.388,16199,0,20,-17,288.437,285.431,284.397,495.528,284.388,16199,0,20,-17,288.437,285.431,284.397,495.528,284.388,16199,0,0,0,0,0,0,0,0,0,1
stats,139,1,83400,0,20,-17,288.421,285.435,284.402,495.525,284.394,16199,0,20,-17,288.421,285.435,284.402,495.525,284.394,16199,0,20,-17,288.421,285.435,284.402,495.525,284.394,16199,0,20,-17,288.421,285.435,284.402,495.525,284.394,16199,0,20,-17,288.421,285.435,284.402,495.525,284.394,16199,0,20,-17,288.421,285.435,284.402,495.525,284.394,16199,0,0,0,0,0,0,0,0,0,1
stats,140,1,84000,0,20,-17,288.423,285.439,284.408,495.531,284.4,16199,0,20,-17,288.423,285.439,284.408,495.531,284.4,16199,0,20,-17,288.423,285.439,284.408,495.531,284.4,16199,0,20,-17,288.423,285.439,284.408,495.531,284.4,16199,0,20,-17,288.423,285.439,284.408,495.531,284.4,16199,0,20,-17,288.423,285.439,284.408,495.531,284.4,16199,0,0,0,0,0,0,0,0,0,1
stats,141,1,84600,0,20,-17,288.476,285.448,284.414,495.571,284.406,16199,0,20,-17,288.476,285.448,284.414,495.571,284.406,16199,0,20,-17,288.476,285.448,284.414,495.571,284.406,16199,0,20,-17,288.476,285.448,284.414,495.571,284.406,16199,0,20,-17,288.476,285.448,284.414,495.571,284.406,16199,0,20,-17,288.476,285.448,284.414,495.571,284.406,16199,0,0,0,0,0,0,0,0,0,1
stats,142,1,85200,0,20,-17,288.447,285.453,284.42,495.56,284.411,16199,0,20,-17,288.447,285.453,284.42,495.56,284.411,16199,0,20,-17,288.447,285.453,284.42,495.56,284.411,16199,0,20,-17,288.447,285.453,284.42,495.56,284.411,16199,0,20,-17,288.447,285.453,284.42,495.56,284.411,16199,0,20,-17,288.447,285.453,284.42,495.56,284.411,16199,0,0,0,0,0,0,0,0,0,1
stats,143,1,85800,0,20,-17,288.436,285.457,284.425,495.559,284.417,16199,0,20,-17,288.436,285.457,284.425,495.559,284.417,16199,0,20,-17,288.436,285.457,284.425,495.559,284.417,16199,0,20,-17,288.436,285.457,284.425,495.559,284.417,16199,0,20,-17,288.436,285.457,284.425,495.559,284.417,16199,0,20,-17,288.436,285.457,284.425,495.559,284.417,16199,0,0,0,0,0,0,0,0,0,1
stats,144,1,86400,0,20,-17,288.473,285.464,284.431,495.588,284.422,16199,0,20,-17,288.473,285.464,284.431,495.588,284.422,16199,0,20,-17,288.473,285.464,284.431,495.588,284.422,16199,0,20,-17,288.473,285.464,284.431,495.588,284.422,16199,0,20,-17,288.473,285.464,284.431,495.588,284.422,16199,0,20,-17,288.473,285.464,284.431,495.588,284.422,16199,0,0,0,0,0,0,0,0,0,1
